Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Game 4 - Score team A,Game 4 - Score team B,Game 5 - Score team A,Game 5 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team A - Player 4,Team A - Player 5,Team A - Player 6,Team A - Player 7,Team A - Player 8,Team A - Player 9,Team A - Player 10,Team A - Player 11,Team A - Player 12,Team A - Player 13,Team A - Player 14,Team B - Player 1,Team B - Player 2,Team B - Player 3,Team B - Player 4,Team B - Player 5,Team B - Player 6,Team B - Player 7,Team B - Player 8,Team B - Player 9,Team B - Player 10,Team B - Player 11,Team B - Player 12,Team B - Player 13,Team B - Player 14
Silver Groups,Women's Individual,Group C (417 - 419),5,Single game,SWE - Elmblad/Dahlquist,DEN - Enevoldensen/Sepstrup,DEN - Enevoldensen/Sepstrup,20,21,,,,,,,,,Emmy Dahlquist,Klara Elmblad,,,,,,,,,,,,,Liv Sepstrup,Nadia Enevoldsen,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),5,Single game,ROU - Sencovici/Labonc,CZE - Bedrnova/Kourilova,ROU - Sencovici/Labonc,21,15,,,,,,,,,Sabina Labonc,Antonia Sencovici,,,,,,,,,,,,,Bětka Kouřilová,Klára Bedrnová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),5,Single game,CHI - Ripoll/Mussiett,GBR - Quibell/ Ognjenovic,CHI - Ripoll/Mussiett,21,16,,,,,,,,,Valeria Ripoll Kameid,Constanza Anais Mussiett Fernández,,,,,,,,,,,,,Sarah Joy Quibell,Una Ognjenovic,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),5,Single game,JPN - Kawasaki/Matsumoto,CZE - Caltova/Matejkova,JPN - Kawasaki/Matsumoto,21,18,,,,,,,,,Aisa Kawasaki,Ayaka Matsumoto,,,,,,,,,,,,,Andrea Matějková,Tereza Caltová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),5,Single game,ESP - Martin/Villamariz,HKG - Zhu/Chan,ESP - Martin/Villamariz,21,8,,,,,,,,,Raquel Martín Tablado,Sara Villamariz do Nascimento,,,,,,,,,,,,,Clovis Chan,Julia Zhu,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),1,Single game,BRA - Pereira/Barreto,NOR - Pavall/ Eilertsen,BRA - Pereira/Barreto,21,2,,,,,,,,,Isabela Pereira,Regiane Barreto,,,,,,,,,,,,,Emilie Sofie Eilertsen,Ronja Pareliussen Pavall,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),1,Single game,LAT - Jansone/Smilga,NOR - Modalsli/Ordemann Olsen,LAT - Jansone/Smilga,21,13,,,,,,,,,Dārta Smilga,Krista Jansone,,,,,,,,,,,,,Andrine Charlotte Ordemann Olsen,Sara Modalsli,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),1,Single game,NED - Dieltjes/Dieltjes,EGY - Magd/Nour,NED - Dieltjes/Dieltjes,21,7,,,,,,,,,Shauny Dieltjes,Shannon Dieltjes,,,,,,,,,,,,,Nour Rehan,Magd Gamal,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),1,Single game,POL - Filipska/Dalidonis,COL - Ramirez/Velez,POL - Filipska/Dalidonis,21,18,,,,,,,,,Małgosia Dalidonis,Maria Filipska,,,,,,,,,,,,,Natalia VE,Maria Ramirez,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),1,Single game,TWN - Lin/Cheng,MEX - Vega/Garcia,TWN - Lin/Cheng,21,14,,,,,,,,,Yuan Yuan Cheng,Jia jing Lin,,,,,,,,,,,,,Andrea Vega,Mariana García,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),1,Single game,HKG - Chan/Law,LAT - Brauna/Ivanova,HKG - Chan/Law,21,20,,,,,,,,,Reico Chan,Karina Law,,,,,,,,,,,,,Līna Brauna,Zane Ivanova,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),1,Single game,TWN - Chen/Kuo,MEX - Regalado/Lara,TWN - Chen/Kuo,21,4,,,,,,,,,Mickey Chen,Carina Kuo,,,,,,,,,,,,,Ana Fernanda Lara Avila,Andrea Regalado Franco,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),1,Single game,DEN - Fredberg/Hillebro,SUI - Wiedmer/Kunz,SUI - Wiedmer/Kunz,12,21,,,,,,,,,Maja Hillebro,Rikke Fredberg Jørgensen,,,,,,,,,,,,,Mirjam Wiedmer,Nora Kunz,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),2,Single game,BRA - Pereira/Barreto,NOR - Modalsli/Ordemann Olsen,BRA - Pereira/Barreto,21,12,,,,,,,,,Isabela Pereira,Regiane Barreto,,,,,,,,,,,,,Andrine Charlotte Ordemann Olsen,Sara Modalsli,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),2,Single game,FIN - Kosonen/Lemettinen,NOR - Pavall/ Eilertsen,FIN - Kosonen/Lemettinen,21,12,,,,,,,,,Valentina Lemettinen,Emma Kosonen,,,,,,,,,,,,,Emilie Sofie Eilertsen,Ronja Pareliussen Pavall,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),2,Single game,NED - Dieltjes/Dieltjes,COL - Ramirez/Velez,NED - Dieltjes/Dieltjes,21,15,,,,,,,,,Shauny Dieltjes,Shannon Dieltjes,,,,,,,,,,,,,Natalia VE,Maria Ramirez,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),2,Single game,AUS - Griffiths/Lynch,EGY - Magd/Nour,AUS - Griffiths/Lynch,21,10,,,,,,,,,Izzy Lynch,Maddi Griffiths,,,,,,,,,,,,,Nour Rehan,Magd Gamal,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),2,Single game,TWN - Lin/Cheng,LAT - Brauna/Ivanova,TWN - Lin/Cheng,21,14,,,,,,,,,Yuan Yuan Cheng,Jia jing Lin,,,,,,,,,,,,,Līna Brauna,Zane Ivanova,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),2,Single game,ITA - Patat/Biondini,MEX - Vega/Garcia,ITA - Patat/Biondini,21,8,,,,,,,,,Nicole Biondini,Costanza Patat,,,,,,,,,,,,,Andrea Vega,Mariana García,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),2,Single game,TWN - Chen/Kuo,SUI - Wiedmer/Kunz,SUI - Wiedmer/Kunz,13,21,,,,,,,,,Mickey Chen,Carina Kuo,,,,,,,,,,,,,Mirjam Wiedmer,Nora Kunz,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),2,Single game,POL - Wolff/Stawarek,MEX - Regalado/Lara,POL - Wolff/Stawarek,21,14,,,,,,,,,Pola Wolff,Julia Stawarek,,,,,,,,,,,,,Ana Fernanda Lara Avila,Andrea Regalado Franco,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),3,Single game,BRA - Pereira/Barreto,FIN - Kosonen/Lemettinen,BRA - Pereira/Barreto,21,7,,,,,,,,,Isabela Pereira,Regiane Barreto,,,,,,,,,,,,,Valentina Lemettinen,Emma Kosonen,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),3,Single game,LAT - Jansone/Smilga,NOR - Pavall/ Eilertsen,LAT - Jansone/Smilga,21,13,,,,,,,,,Dārta Smilga,Krista Jansone,,,,,,,,,,,,,Emilie Sofie Eilertsen,Ronja Pareliussen Pavall,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),3,Single game,NED - Dieltjes/Dieltjes,AUS - Griffiths/Lynch,NED - Dieltjes/Dieltjes,21,9,,,,,,,,,Shauny Dieltjes,Shannon Dieltjes,,,,,,,,,,,,,Izzy Lynch,Maddi Griffiths,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),3,Single game,POL - Filipska/Dalidonis,EGY - Magd/Nour,POL - Filipska/Dalidonis,21,12,,,,,,,,,Małgosia Dalidonis,Maria Filipska,,,,,,,,,,,,,Nour Rehan,Magd Gamal,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),3,Single game,TWN - Lin/Cheng,ITA - Patat/Biondini,TWN - Lin/Cheng,21,16,,,,,,,,,Yuan Yuan Cheng,Jia jing Lin,,,,,,,,,,,,,Nicole Biondini,Costanza Patat,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),3,Single game,HKG - Chan/Law,MEX - Vega/Garcia,HKG - Chan/Law,21,14,,,,,,,,,Reico Chan,Karina Law,,,,,,,,,,,,,Andrea Vega,Mariana García,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),3,Single game,TWN - Chen/Kuo,POL - Wolff/Stawarek,TWN - Chen/Kuo,21,14,,,,,,,,,Mickey Chen,Carina Kuo,,,,,,,,,,,,,Pola Wolff,Julia Stawarek,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),3,Single game,DEN - Fredberg/Hillebro,MEX - Regalado/Lara,DEN - Fredberg/Hillebro,21,5,,,,,,,,,Maja Hillebro,Rikke Fredberg Jørgensen,,,,,,,,,,,,,Ana Fernanda Lara Avila,Andrea Regalado Franco,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),4,Single game,LAT - Jansone/Smilga,FIN - Kosonen/Lemettinen,LAT - Jansone/Smilga,21,16,,,,,,,,,Dārta Smilga,Krista Jansone,,,,,,,,,,,,,Valentina Lemettinen,Emma Kosonen,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),4,Single game,NOR - Modalsli/Ordemann Olsen,NOR - Pavall/ Eilertsen,NOR - Modalsli/Ordemann Olsen,21,8,,,,,,,,,Andrine Charlotte Ordemann Olsen,Sara Modalsli,,,,,,,,,,,,,Emilie Sofie Eilertsen,Ronja Pareliussen Pavall,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),4,Single game,POL - Filipska/Dalidonis,AUS - Griffiths/Lynch,POL - Filipska/Dalidonis,21,12,,,,,,,,,Małgosia Dalidonis,Maria Filipska,,,,,,,,,,,,,Izzy Lynch,Maddi Griffiths,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),4,Single game,COL - Ramirez/Velez,EGY - Magd/Nour,COL - Ramirez/Velez,21,15,,,,,,,,,Natalia VE,Maria Ramirez,,,,,,,,,,,,,Nour Rehan,Magd Gamal,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),4,Single game,HKG - Chan/Law,ITA - Patat/Biondini,ITA - Patat/Biondini,10,21,,,,,,,,,Reico Chan,Karina Law,,,,,,,,,,,,,Nicole Biondini,Costanza Patat,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),4,Single game,LAT - Brauna/Ivanova,MEX - Vega/Garcia,MEX - Vega/Garcia,14,21,,,,,,,,,Līna Brauna,Zane Ivanova,,,,,,,,,,,,,Andrea Vega,Mariana García,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),4,Single game,DEN - Fredberg/Hillebro,POL - Wolff/Stawarek,DEN - Fredberg/Hillebro,21,9,,,,,,,,,Maja Hillebro,Rikke Fredberg Jørgensen,,,,,,,,,,,,,Pola Wolff,Julia Stawarek,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),4,Single game,SUI - Wiedmer/Kunz,MEX - Regalado/Lara,SUI - Wiedmer/Kunz,21,6,,,,,,,,,Mirjam Wiedmer,Nora Kunz,,,,,,,,,,,,,Ana Fernanda Lara Avila,Andrea Regalado Franco,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),5,Single game,BRA - Pereira/Barreto,LAT - Jansone/Smilga,BRA - Pereira/Barreto,21,13,,,,,,,,,Isabela Pereira,Regiane Barreto,,,,,,,,,,,,,Dārta Smilga,Krista Jansone,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group A (423 - 424),5,Single game,FIN - Kosonen/Lemettinen,NOR - Modalsli/Ordemann Olsen,NOR - Modalsli/Ordemann Olsen,13,21,,,,,,,,,Valentina Lemettinen,Emma Kosonen,,,,,,,,,,,,,Andrine Charlotte Ordemann Olsen,Sara Modalsli,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),5,Single game,NED - Dieltjes/Dieltjes,POL - Filipska/Dalidonis,NED - Dieltjes/Dieltjes,21,20,,,,,,,,,Shauny Dieltjes,Shannon Dieltjes,,,,,,,,,,,,,Małgosia Dalidonis,Maria Filipska,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group B (425 - 426),5,Single game,AUS - Griffiths/Lynch,COL - Ramirez/Velez,AUS - Griffiths/Lynch,21,15,,,,,,,,,Izzy Lynch,Maddi Griffiths,,,,,,,,,,,,,Natalia VE,Maria Ramirez,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),5,Single game,TWN - Lin/Cheng,HKG - Chan/Law,HKG - Chan/Law,20,21,,,,,,,,,Yuan Yuan Cheng,Jia jing Lin,,,,,,,,,,,,,Reico Chan,Karina Law,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group C (427 - 428),5,Single game,ITA - Patat/Biondini,LAT - Brauna/Ivanova,ITA - Patat/Biondini,21,7,,,,,,,,,Nicole Biondini,Costanza Patat,,,,,,,,,,,,,Līna Brauna,Zane Ivanova,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),5,Single game,TWN - Chen/Kuo,DEN - Fredberg/Hillebro,TWN - Chen/Kuo,21,20,,,,,,,,,Mickey Chen,Carina Kuo,,,,,,,,,,,,,Maja Hillebro,Rikke Fredberg Jørgensen,,,,,,,,,,,,
Bronze Groups,Women's Individual,Group D (429 - 430),5,Single game,POL - Wolff/Stawarek,SUI - Wiedmer/Kunz,SUI - Wiedmer/Kunz,14,21,,,,,,,,,Pola Wolff,Julia Stawarek,,,,,,,,,,,,,Mirjam Wiedmer,Nora Kunz,,,,,,,,,,,,
